id,type,name,params_len,argument_len,start_line,start_column,end_line,end_column,file_name
1,Program,,-1,-1,1,0,36,31,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
2,VariableDeclaration,,-1,-1,1,0,1,31,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
3,VariableDeclarator,,-1,-1,1,6,1,31,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
4,Identifier,through2,-1,-1,1,6,1,14,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
5,CallExpression,require,-1,1,1,17,1,31,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
6,Identifier,require,-1,-1,1,17,1,24,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
7,VariableDeclaration,,-1,-1,2,0,2,36,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
8,VariableDeclarator,,-1,-1,2,6,2,36,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
9,ObjectPattern,,-1,-1,2,6,2,16,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
10,Property,,-1,-1,2,8,2,14,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
11,Identifier,Buffer,-1,-1,2,8,2,14,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
12,CallExpression,require,-1,1,2,19,2,36,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
13,VariableDeclaration,,-1,-1,3,0,3,24,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
14,VariableDeclarator,,-1,-1,3,6,3,24,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
15,Identifier,bl,-1,-1,3,6,3,8,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
16,CallExpression,require,-1,1,3,11,3,24,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
17,VariableDeclaration,,-1,-1,4,0,4,32,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
18,VariableDeclarator,,-1,-1,4,6,4,32,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
19,Identifier,crypto,-1,-1,4,6,4,12,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
20,CallExpression,require,-1,1,4,15,4,32,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
21,VariableDeclaration,,-1,-1,5,0,5,32,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
22,VariableDeclarator,,-1,-1,5,6,5,32,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
23,Identifier,assert,-1,-1,5,6,5,12,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
24,CallExpression,require,-1,1,5,15,5,32,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
25,FunctionDeclaration,run,1,-1,7,0,21,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
26,Identifier,run,-1,-1,7,9,7,12,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
27,Identifier,callback,-1,-1,7,14,7,22,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
28,BlockStatement,,-1,-1,7,24,21,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
29,VariableDeclaration,,-1,-1,8,2,8,77,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
30,VariableDeclarator,,-1,-1,8,8,8,77,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
31,Identifier,bufs,-1,-1,8,8,8,12,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
32,CallExpression,map,-1,1,8,15,8,77,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
33,MemberExpression,,-1,-1,8,15,8,47,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
34,CallExpression,apply,-1,2,8,15,8,43,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
35,MemberExpression,,-1,-1,8,15,8,26,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
36,Identifier,Array,-1,-1,8,15,8,20,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
37,Identifier,apply,-1,-1,8,21,8,26,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
38,CallExpression,Array,-1,1,8,33,8,42,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
39,Identifier,map,-1,-1,8,44,8,47,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
40,ArrowFunctionExpression,,0,-1,8,48,8,76,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
41,CallExpression,randomBytes,-1,1,8,54,8,76,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
42,MemberExpression,,-1,-1,8,54,8,72,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
43,Identifier,randomBytes,-1,-1,8,61,8,72,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
44,VariableDeclaration,,-1,-1,9,2,11,4,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
45,VariableDeclarator,,-1,-1,9,8,11,4,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
46,Identifier,stream,-1,-1,9,8,9,14,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
47,CallExpression,through2,-1,1,9,17,11,4,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
48,ArrowFunctionExpression,,3,-1,9,26,11,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
49,Identifier,chunk,-1,-1,9,27,9,32,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
50,Identifier,env,-1,-1,9,34,9,37,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
51,BlockStatement,,-1,-1,9,52,11,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
52,ExpressionStatement,,-1,-1,10,4,10,41,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
53,CallExpression,callback,-1,2,10,4,10,41,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
54,CallExpression,toString,-1,1,10,19,10,40,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
55,MemberExpression,,-1,-1,10,19,10,33,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
56,Identifier,toString,-1,-1,10,25,10,33,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
57,ExpressionStatement,,-1,-1,13,2,17,5,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
58,CallExpression,pipe,-1,1,13,2,17,5,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
59,MemberExpression,,-1,-1,13,2,13,13,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/through2/test/bench.js
