id,type,name,params_len,argument_len,start_line,start_column,end_line,end_column,file_name
1,Program,,-1,-1,1,0,7,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/sass-loader/.eslintrc.js
2,ExpressionStatement,,-1,-1,1,0,7,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/sass-loader/.eslintrc.js
3,AssignmentExpression,,-1,-1,1,0,7,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/sass-loader/.eslintrc.js
4,MemberExpression,,-1,-1,1,0,1,14,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/sass-loader/.eslintrc.js
5,Identifier,module,-1,-1,1,0,1,6,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/sass-loader/.eslintrc.js
6,Identifier,exports,-1,-1,1,7,1,14,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/sass-loader/.eslintrc.js
7,ObjectExpression,,-1,-1,1,17,7,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/sass-loader/.eslintrc.js
8,Property,,-1,-1,2,2,2,12,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/sass-loader/.eslintrc.js
9,Identifier,root,-1,-1,2,2,2,6,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/sass-loader/.eslintrc.js
10,Property,,-1,-1,3,2,3,65,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/sass-loader/.eslintrc.js
11,Identifier,extends,-1,-1,3,2,3,9,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/sass-loader/.eslintrc.js
12,ArrayExpression,,-1,-1,3,11,3,65,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/sass-loader/.eslintrc.js
13,Property,,-1,-1,4,2,6,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/sass-loader/.eslintrc.js
14,Identifier,parserOptions,-1,-1,4,2,4,15,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/sass-loader/.eslintrc.js
15,ObjectExpression,,-1,-1,4,17,6,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/sass-loader/.eslintrc.js
