id,type,name,params_len,argument_len,start_line,start_column,end_line,end_column,file_name
1,Program,,-1,-1,1,0,77,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
2,ExportDefaultDeclaration,,-1,-1,1,0,77,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
3,FunctionDeclaration,benchmark,2,-1,1,15,77,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
4,Identifier,benchmark,-1,-1,1,24,1,33,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
5,Identifier,uuid,-1,-1,1,34,1,38,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
6,Identifier,Benchmark,-1,-1,1,40,1,49,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
7,BlockStatement,,-1,-1,1,51,77,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
8,ExpressionStatement,,-1,-1,2,2,2,59,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
9,CallExpression,log,-1,1,2,2,2,58,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
10,MemberExpression,,-1,-1,2,2,2,13,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
11,Identifier,console,-1,-1,2,2,2,9,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
12,Identifier,log,-1,-1,2,10,2,13,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
13,FunctionDeclaration,testParseAndStringify,0,-1,4,2,30,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
14,Identifier,testParseAndStringify,-1,-1,4,11,4,32,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
15,BlockStatement,,-1,-1,4,35,30,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
16,VariableDeclaration,,-1,-1,5,4,9,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
17,VariableDeclarator,,-1,-1,5,10,9,6,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
18,Identifier,suite,-1,-1,5,10,5,15,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
19,NewExpression,Suite,-1,1,5,18,9,6,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
20,MemberExpression,,-1,-1,5,22,5,37,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
21,Identifier,Suite,-1,-1,5,32,5,37,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
22,ObjectExpression,,-1,-1,5,38,9,5,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
23,Property,,-1,-1,6,6,8,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
24,Identifier,onError,-1,-1,6,6,6,13,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
25,FunctionExpression,,1,-1,6,13,8,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
26,Identifier,event,-1,-1,6,14,6,19,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
27,BlockStatement,,-1,-1,6,21,8,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
28,ExpressionStatement,,-1,-1,7,8,7,42,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
29,CallExpression,error,-1,1,7,8,7,41,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
30,MemberExpression,,-1,-1,7,8,7,21,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
31,Identifier,error,-1,-1,7,16,7,21,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
32,MemberExpression,,-1,-1,7,22,7,40,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
33,MemberExpression,,-1,-1,7,22,7,34,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
34,Identifier,target,-1,-1,7,28,7,34,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
35,VariableDeclaration,,-1,-1,11,4,14,6,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
36,VariableDeclarator,,-1,-1,11,10,14,5,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
37,Identifier,BYTES,-1,-1,11,10,11,15,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
38,ArrayExpression,,-1,-1,11,18,14,5,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
39,ExpressionStatement,,-1,-1,16,4,29,13,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
40,CallExpression,run,-1,0,16,4,29,12,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
41,MemberExpression,,-1,-1,16,4,29,10,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
42,CallExpression,on,-1,2,16,4,28,8,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
43,MemberExpression,,-1,-1,16,4,26,9,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
44,CallExpression,on,-1,2,16,4,25,8,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
45,MemberExpression,,-1,-1,16,4,23,9,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
46,CallExpression,add,-1,2,16,4,22,8,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
47,MemberExpression,,-1,-1,16,4,20,10,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
48,CallExpression,add,-1,2,16,4,19,8,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
49,MemberExpression,,-1,-1,16,4,17,10,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
50,Identifier,add,-1,-1,17,7,17,10,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
51,FunctionExpression,,0,-1,17,31,19,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
52,BlockStatement,,-1,-1,17,43,19,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
53,ExpressionStatement,,-1,-1,18,8,18,30,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
54,CallExpression,stringify,-1,1,18,8,18,29,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
55,MemberExpression,,-1,-1,18,8,18,22,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
56,Identifier,stringify,-1,-1,18,13,18,22,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
57,FunctionExpression,,0,-1,20,27,22,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
58,BlockStatement,,-1,-1,20,39,22,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
59,ExpressionStatement,,-1,-1,21,8,21,59,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
60,CallExpression,parse,-1,1,21,8,21,58,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
61,MemberExpression,,-1,-1,21,8,21,18,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
62,Identifier,parse,-1,-1,21,13,21,18,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
63,Identifier,on,-1,-1,23,7,23,9,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
64,FunctionExpression,,1,-1,23,19,25,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
65,BlockStatement,,-1,-1,23,36,25,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
66,ExpressionStatement,,-1,-1,24,8,24,45,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
67,CallExpression,log,-1,1,24,8,24,44,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
68,MemberExpression,,-1,-1,24,8,24,19,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
69,CallExpression,toString,-1,0,24,20,24,43,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
70,MemberExpression,,-1,-1,24,20,24,41,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
71,MemberExpression,,-1,-1,24,20,24,32,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
72,Identifier,toString,-1,-1,24,33,24,41,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
73,FunctionExpression,,0,-1,26,22,28,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
74,BlockStatement,,-1,-1,26,34,28,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
75,ExpressionStatement,,-1,-1,27,8,27,29,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
76,CallExpression,log,-1,1,27,8,27,28,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
77,MemberExpression,,-1,-1,27,8,27,19,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
78,Identifier,run,-1,-1,29,7,29,10,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
79,FunctionDeclaration,testGeneration,0,-1,32,2,73,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
80,Identifier,testGeneration,-1,-1,32,11,32,25,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
81,BlockStatement,,-1,-1,32,28,73,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
82,VariableDeclaration,,-1,-1,33,4,33,32,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
83,VariableDeclarator,,-1,-1,33,10,33,31,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
84,Identifier,array,-1,-1,33,10,33,15,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
85,NewExpression,Array,-1,1,33,18,33,31,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
86,Identifier,Array,-1,-1,33,22,33,27,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
87,VariableDeclaration,,-1,-1,35,4,39,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
88,VariableDeclarator,,-1,-1,35,10,39,6,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
89,NewExpression,Suite,-1,1,35,18,39,6,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
90,MemberExpression,,-1,-1,35,22,35,37,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
91,ObjectExpression,,-1,-1,35,38,39,5,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
92,Property,,-1,-1,36,6,38,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
93,FunctionExpression,,1,-1,36,13,38,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
94,BlockStatement,,-1,-1,36,21,38,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
95,ExpressionStatement,,-1,-1,37,8,37,42,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js
