id,type,name,params_len,argument_len,start_line,start_column,end_line,end_column,file_name
1,Program,,-1,-1,1,0,68,21,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/tslib/modules/index.js
2,ImportDeclaration,,-1,-1,1,0,1,32,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/tslib/modules/index.js
3,ImportDefaultSpecifier,,-1,-1,1,7,1,12,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/tslib/modules/index.js
4,Identifier,tslib,-1,-1,1,7,1,12,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/tslib/modules/index.js
5,VariableDeclaration,,-1,-1,2,0,34,10,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/tslib/modules/index.js
6,VariableDeclarator,,-1,-1,2,6,34,9,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/tslib/modules/index.js
7,ObjectPattern,,-1,-1,2,6,34,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/tslib/modules/index.js
8,Property,,-1,-1,3,4,3,13,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/tslib/modules/index.js
9,Identifier,__extends,-1,-1,3,4,3,13,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/tslib/modules/index.js
10,Property,,-1,-1,4,4,4,12,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/tslib/modules/index.js
11,Identifier,__assign,-1,-1,4,4,4,12,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/tslib/modules/index.js
12,Property,,-1,-1,5,4,5,10,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/tslib/modules/index.js
13,Identifier,__rest,-1,-1,5,4,5,10,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/tslib/modules/index.js
14,Property,,-1,-1,6,4,6,14,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/tslib/modules/index.js
15,Identifier,__decorate,-1,-1,6,4,6,14,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/tslib/modules/index.js
16,Property,,-1,-1,7,4,7,11,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/tslib/modules/index.js
