id,type,name,params_len,argument_len,start_line,start_column,end_line,end_column,file_name
1,Program,,-1,-1,1,0,71,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js
3,VariableDeclaration,,-1,-1,3,0,3,31,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js
5,Identifier,lodash,-1,-1,3,4,3,10,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js
6,CallExpression,require,-1,1,3,13,3,30,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js
7,Identifier,require,-1,-1,3,13,3,20,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js
8,VariableDeclaration,,-1,-1,4,0,4,33,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js
10,Identifier,objectAssign,-1,-1,4,4,4,16,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js
11,CallExpression,require,-1,1,4,19,4,32,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js
12,VariableDeclaration,,-1,-1,6,0,10,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js
14,Identifier,source1,-1,-1,6,4,6,11,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js
15,ObjectExpression,,-1,-1,6,14,10,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js
17,Identifier,a,-1,-1,7,1,7,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js
19,Identifier,b,-1,-1,8,1,8,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js
21,Identifier,c,-1,-1,9,1,9,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js
22,VariableDeclaration,,-1,-1,12,0,27,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js
24,Identifier,source2,-1,-1,12,4,12,11,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js
25,ObjectExpression,,-1,-1,12,14,27,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js
28,Identifier,d,-1,-1,14,1,14,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js
30,Identifier,e,-1,-1,15,1,15,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js
32,Identifier,f,-1,-1,16,1,16,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js
34,Identifier,g,-1,-1,17,1,17,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js
36,Identifier,h,-1,-1,18,1,18,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js
38,Identifier,i,-1,-1,19,1,19,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js
